latitude,longitude,source_file,station_name
44.53133333,-125.3833333,CEAbottle_Unique_Counts.csv,
44.53133333,-125.3833333,CEAbottle_Unique_Counts.csv,
44.53133333,-125.3833333,CEAbottle_Unique_Counts.csv,
44.3715,-124.9615,CEAbottle_Unique_Counts.csv,
44.3715,-124.9615,CEAbottle_Unique_Counts.csv,
44.3715,-124.9615,CEAbottle_Unique_Counts.csv,
44.3715,-124.9615,CEAbottle_Unique_Counts.csv,
44.3715,-124.9615,CEAbottle_Unique_Counts.csv,
44.3715,-124.9615,CEAbottle_Unique_Counts.csv,
44.3715,-124.9615,CEAbottle_Unique_Counts.csv,
44.3715,-124.9615,CEAbottle_Unique_Counts.csv,
44.3715,-124.9615,CEAbottle_Unique_Counts.csv,
44.3715,-124.9615,CEAbottle_Unique_Counts.csv,
44.3715,-124.9615,CEAbottle_Unique_Counts.csv,
44.3715,-124.9615,CEAbottle_Unique_Counts.csv,
44.53283333,-125.3916667,CEAbottle_Unique_Counts.csv,
44.53283333,-125.3916667,CEAbottle_Unique_Counts.csv,
44.53283333,-125.3916667,CEAbottle_Unique_Counts.csv,
44.53283333,-125.3916667,CEAbottle_Unique_Counts.csv,
44.53283333,-125.3916667,CEAbottle_Unique_Counts.csv,
44.53283333,-125.3916667,CEAbottle_Unique_Counts.csv,
44.53283333,-125.3916667,CEAbottle_Unique_Counts.csv,
44.53283333,-125.3916667,CEAbottle_Unique_Counts.csv,
44.53283333,-125.3916667,CEAbottle_Unique_Counts.csv,
44.53283333,-125.3916667,CEAbottle_Unique_Counts.csv,
44.53283333,-125.3916667,CEAbottle_Unique_Counts.csv,
44.53283333,-125.3916667,CEAbottle_Unique_Counts.csv,
45.83433333,-129.7468333,CEAbottle_Unique_Counts.csv,
45.83433333,-129.7468333,CEAbottle_Unique_Counts.csv,
45.83433333,-129.7468333,CEAbottle_Unique_Counts.csv,
45.83433333,-129.7468333,CEAbottle_Unique_Counts.csv,
45.83433333,-129.7468333,CEAbottle_Unique_Counts.csv,
45.83433333,-129.7468333,CEAbottle_Unique_Counts.csv,
45.83433333,-129.7468333,CEAbottle_Unique_Counts.csv,
45.83433333,-129.7468333,CEAbottle_Unique_Counts.csv,
45.83433333,-129.7468333,CEAbottle_Unique_Counts.csv,
45.83433333,-129.7468333,CEAbottle_Unique_Counts.csv,
45.83433333,-129.7468333,CEAbottle_Unique_Counts.csv,
45.83433333,-129.7468333,CEAbottle_Unique_Counts.csv,
45.83433333,-129.7468333,CEAbottle_Unique_Counts.csv,
45.83433333,-129.7468333,CEAbottle_Unique_Counts.csv,
45.82466667,-129.7596667,CEAbottle_Unique_Counts.csv,
45.82466667,-129.7596667,CEAbottle_Unique_Counts.csv,
45.82466667,-129.7596667,CEAbottle_Unique_Counts.csv,
45.82466667,-129.7596667,CEAbottle_Unique_Counts.csv,
45.82466667,-129.7596667,CEAbottle_Unique_Counts.csv,
45.82466667,-129.7596667,CEAbottle_Unique_Counts.csv,
45.82466667,-129.7596667,CEAbottle_Unique_Counts.csv,
45.82466667,-129.7596667,CEAbottle_Unique_Counts.csv,
45.82466667,-129.7596667,CEAbottle_Unique_Counts.csv,
45.82466667,-129.7596667,CEAbottle_Unique_Counts.csv,
44.3715,-124.9576667,CEAbottle_Unique_Counts.csv,
44.3715,-124.9576667,CEAbottle_Unique_Counts.csv,
44.3715,-124.9576667,CEAbottle_Unique_Counts.csv,
44.3715,-124.9576667,CEAbottle_Unique_Counts.csv,
44.3715,-124.9576667,CEAbottle_Unique_Counts.csv,
44.3715,-124.9576667,CEAbottle_Unique_Counts.csv,
44.3715,-124.9576667,CEAbottle_Unique_Counts.csv,
44.3715,-124.9576667,CEAbottle_Unique_Counts.csv,
44.3715,-124.9576667,CEAbottle_Unique_Counts.csv,
44.3715,-124.9576667,CEAbottle_Unique_Counts.csv,
44.3715,-124.9576667,CEAbottle_Unique_Counts.csv,
44.3715,-124.9576667,CEAbottle_Unique_Counts.csv,
44.3715,-124.9576667,CEAbottle_Unique_Counts.csv,
44.3725,-124.9513333,CEAbottle_Unique_Counts.csv,
44.3725,-124.9513333,CEAbottle_Unique_Counts.csv,
44.3725,-124.9513333,CEAbottle_Unique_Counts.csv,
44.3725,-124.9513333,CEAbottle_Unique_Counts.csv,
44.3725,-124.9513333,CEAbottle_Unique_Counts.csv,
44.3725,-124.9513333,CEAbottle_Unique_Counts.csv,
44.3725,-124.9513333,CEAbottle_Unique_Counts.csv,
44.3725,-124.9513333,CEAbottle_Unique_Counts.csv,
44.3725,-124.9513333,CEAbottle_Unique_Counts.csv,
44.3725,-124.9513333,CEAbottle_Unique_Counts.csv,
44.3725,-124.9513333,CEAbottle_Unique_Counts.csv,
44.52366667,-125.3756667,CEAbottle_Unique_Counts.csv,
44.52366667,-125.3756667,CEAbottle_Unique_Counts.csv,
44.52366667,-125.3756667,CEAbottle_Unique_Counts.csv,
44.52366667,-125.3756667,CEAbottle_Unique_Counts.csv,
44.52366667,-125.3756667,CEAbottle_Unique_Counts.csv,
44.52366667,-125.3756667,CEAbottle_Unique_Counts.csv,
44.52366667,-125.3756667,CEAbottle_Unique_Counts.csv,
44.52366667,-125.3756667,CEAbottle_Unique_Counts.csv,
44.52366667,-125.3756667,CEAbottle_Unique_Counts.csv,
44.52366667,-125.3756667,CEAbottle_Unique_Counts.csv,
44.52366667,-125.3756667,CEAbottle_Unique_Counts.csv,
44.52366667,-125.3756667,CEAbottle_Unique_Counts.csv,
45.83466667,-129.7591667,CEAbottle_Unique_Counts.csv,
45.83466667,-129.7591667,CEAbottle_Unique_Counts.csv,
45.83466667,-129.7591667,CEAbottle_Unique_Counts.csv,
45.83466667,-129.7591667,CEAbottle_Unique_Counts.csv,
45.83466667,-129.7591667,CEAbottle_Unique_Counts.csv,
45.83466667,-129.7591667,CEAbottle_Unique_Counts.csv,
45.83466667,-129.7591667,CEAbottle_Unique_Counts.csv,
45.83466667,-129.7591667,CEAbottle_Unique_Counts.csv,
45.83466667,-129.7591667,CEAbottle_Unique_Counts.csv,
45.83466667,-129.7591667,CEAbottle_Unique_Counts.csv,
44.37233333,-124.951,CEAbottle_Unique_Counts.csv,
44.37233333,-124.951,CEAbottle_Unique_Counts.csv,
44.37233333,-124.951,CEAbottle_Unique_Counts.csv,
44.37233333,-124.951,CEAbottle_Unique_Counts.csv,
44.37233333,-124.951,CEAbottle_Unique_Counts.csv,
44.37233333,-124.951,CEAbottle_Unique_Counts.csv,
44.37233333,-124.951,CEAbottle_Unique_Counts.csv,
44.37233333,-124.951,CEAbottle_Unique_Counts.csv,
44.37233333,-124.951,CEAbottle_Unique_Counts.csv,
44.37233333,-124.951,CEAbottle_Unique_Counts.csv,
44.37233333,-124.951,CEAbottle_Unique_Counts.csv,
44.3695,-124.96133,CEAbottle_Unique_Counts.csv,
44.3695,-124.96133,CEAbottle_Unique_Counts.csv,
44.3695,-124.96133,CEAbottle_Unique_Counts.csv,
44.3695,-124.96133,CEAbottle_Unique_Counts.csv,
44.3695,-124.96133,CEAbottle_Unique_Counts.csv,
44.3695,-124.96133,CEAbottle_Unique_Counts.csv,
44.3695,-124.96133,CEAbottle_Unique_Counts.csv,
44.3695,-124.96133,CEAbottle_Unique_Counts.csv,
44.3695,-124.96133,CEAbottle_Unique_Counts.csv,
44.3695,-124.96133,CEAbottle_Unique_Counts.csv,
44.3695,-124.96133,CEAbottle_Unique_Counts.csv,
44.3695,-124.96133,CEAbottle_Unique_Counts.csv,
44.52467,-125.38783,CEAbottle_Unique_Counts.csv,
44.52467,-125.38783,CEAbottle_Unique_Counts.csv,
44.52467,-125.38783,CEAbottle_Unique_Counts.csv,
44.52467,-125.38783,CEAbottle_Unique_Counts.csv,
44.52467,-125.38783,CEAbottle_Unique_Counts.csv,
44.52467,-125.38783,CEAbottle_Unique_Counts.csv,
44.52467,-125.38783,CEAbottle_Unique_Counts.csv,
44.52467,-125.38783,CEAbottle_Unique_Counts.csv,
44.52467,-125.38783,CEAbottle_Unique_Counts.csv,
44.52467,-125.38783,CEAbottle_Unique_Counts.csv,
44.52467,-125.38783,CEAbottle_Unique_Counts.csv,
44.52467,-125.38783,CEAbottle_Unique_Counts.csv,
45.82667,-129.749,CEAbottle_Unique_Counts.csv,
45.82667,-129.749,CEAbottle_Unique_Counts.csv,
45.82667,-129.749,CEAbottle_Unique_Counts.csv,
45.82667,-129.749,CEAbottle_Unique_Counts.csv,
45.82667,-129.749,CEAbottle_Unique_Counts.csv,
45.82667,-129.749,CEAbottle_Unique_Counts.csv,
45.82667,-129.749,CEAbottle_Unique_Counts.csv,
45.82667,-129.749,CEAbottle_Unique_Counts.csv,
45.82667,-129.749,CEAbottle_Unique_Counts.csv,
45.82667,-129.749,CEAbottle_Unique_Counts.csv,
45.82667,-129.749,CEAbottle_Unique_Counts.csv,
45.82667,-129.749,CEAbottle_Unique_Counts.csv,
44.53167,-125.38033,CEAbottle_Unique_Counts.csv,
44.53167,-125.38033,CEAbottle_Unique_Counts.csv,
44.53167,-125.38033,CEAbottle_Unique_Counts.csv,
44.53167,-125.38033,CEAbottle_Unique_Counts.csv,
44.53167,-125.38033,CEAbottle_Unique_Counts.csv,
44.53167,-125.38033,CEAbottle_Unique_Counts.csv,
44.53167,-125.38033,CEAbottle_Unique_Counts.csv,
44.53167,-125.38033,CEAbottle_Unique_Counts.csv,
44.53167,-125.38033,CEAbottle_Unique_Counts.csv,
44.53167,-125.38033,CEAbottle_Unique_Counts.csv,
44.53167,-125.38033,CEAbottle_Unique_Counts.csv,
44.37233,-124.95267,CEAbottle_Unique_Counts.csv,
44.37233,-124.95267,CEAbottle_Unique_Counts.csv,
44.37233,-124.95267,CEAbottle_Unique_Counts.csv,
44.37233,-124.95267,CEAbottle_Unique_Counts.csv,
44.37233,-124.95267,CEAbottle_Unique_Counts.csv,
44.37233,-124.95267,CEAbottle_Unique_Counts.csv,
44.37233,-124.95267,CEAbottle_Unique_Counts.csv,
44.37233,-124.95267,CEAbottle_Unique_Counts.csv,
44.37233,-124.95267,CEAbottle_Unique_Counts.csv,
45.82633,-129.76333,CEAbottle_Unique_Counts.csv,
45.82633,-129.76333,CEAbottle_Unique_Counts.csv,
45.82633,-129.76333,CEAbottle_Unique_Counts.csv,
45.82633,-129.76333,CEAbottle_Unique_Counts.csv,
45.82633,-129.76333,CEAbottle_Unique_Counts.csv,
45.82633,-129.76333,CEAbottle_Unique_Counts.csv,
45.82633,-129.76333,CEAbottle_Unique_Counts.csv,
45.82633,-129.76333,CEAbottle_Unique_Counts.csv,
45.82633,-129.76333,CEAbottle_Unique_Counts.csv,
45.82633,-129.76333,CEAbottle_Unique_Counts.csv,
45.8305,-129.75317,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.8175,-129.74533,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82583,-129.74183,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.8085,-129.74533,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
44.37383,-124.96,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37383,-124.96,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37383,-124.96,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37383,-124.96,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37383,-124.96,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37383,-124.96,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37383,-124.96,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37383,-124.96,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37383,-124.96,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37383,-124.96,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37383,-124.96,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37383,-124.96,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37383,-124.96,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37383,-124.96,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.529,-125.393,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.393,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.393,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.393,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.393,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.393,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.393,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.393,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.393,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.393,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.393,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.393,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.393,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.393,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.393,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.393,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.393,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
45.8295,-129.74617,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.8295,-129.74617,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.8295,-129.74617,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.8295,-129.74617,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.8295,-129.74617,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.8295,-129.74617,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.8295,-129.74617,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.8295,-129.74617,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.8295,-129.74617,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.8295,-129.74617,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.8295,-129.74617,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.8295,-129.74617,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.8295,-129.74617,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.8295,-129.74617,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.8295,-129.74617,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.8295,-129.74617,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.8295,-129.74617,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.8295,-129.74617,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.8295,-129.74617,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.8295,-129.74617,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.8295,-129.74617,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.529,-125.39283,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.39283,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.39283,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.39283,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.39283,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.39283,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.39283,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.39283,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.39283,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.39283,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.39283,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.39283,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.39283,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.39283,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.39283,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.529,-125.39283,Cabled-10_AT4212_Discrete_Summary.csv,Slope Base Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
44.37417,-124.95967,Cabled-10_AT4212_Discrete_Summary.csv,Oregon Offshore Shallow Profiler - 250 m W
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
45.82967,-129.74633,Cabled-10_AT4212_Discrete_Summary.csv,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E"
